,customer_id,time,amount,became_member_on,gender,age,income
289628,9b84c5f2038e4f638813091d3565a8f0,642,0.74,2016-04-08,,118,
289629,cff2d8073a8f46e1bf88e13be05f7110,642,33.18,2017-08-07,M,82,114000.0
289630,b3f30c0aafbe4744a0b93107d257b91d,642,3.7800000000000002,2015-08-27,M,54,50000.0
289631,27586221a0a5482b960ac41506d2c316,642,23.86,2016-12-14,M,51,114000.0
289632,e5bf376b48c247198f5b6dccc64811be,642,36.37,2017-10-28,F,81,96000.0
289634,e8fb6c8da3794b2ab602b065b3435f43,642,17.04,2015-10-02,M,42,67000.0
289637,51754218bcf043cb9e6fad0ee5e90703,642,0.62,2017-09-16,M,41,48000.0
289638,e4be6852c39a4619a12138ffb59bd0fb,642,16.0,2017-02-24,M,44,42000.0
289639,df174695a030444a824c11fd117d13a3,642,12.26,2015-11-15,M,29,62000.0
289640,a5e2537543c042c09349d14ce47cf083,642,7.24,2017-02-09,M,53,54000.0
289641,58eae2da4bb2452894dc65f636053d46,642,3.14,2013-12-31,M,27,42000.0
289642,5be985879764422ebc1142e867d1bfb0,642,5.27,2014-03-29,M,22,35000.0
289643,65662d07621d408eab4f81f7ac19d1f2,642,12.23,2015-11-16,M,23,31000.0
289645,f6d366a92c93407cb6030f3c7b212284,642,0.38,2017-10-23,M,57,40000.0
289646,a3022d35b4754b038bcf859f9b1dfe4b,642,16.24,2016-08-14,F,85,61000.0
289649,2e3cd445c56249779436d732f8b04e12,642,3.85,2015-08-13,F,47,33000.0
289650,9a38b65ab2574937be1103ccab8d4e01,642,0.9,2018-04-19,F,26,51000.0
289652,7ebd2a16443643df84eb390a09275a3b,642,22.28,2017-03-17,F,54,95000.0
289654,2e9928d5dc2648e28ee57f745bbdc753,642,22.53,2017-06-16,F,54,71000.0
289655,8968b3baa32549ec93539f93c817d122,642,6.48,2017-08-16,M,37,44000.0
289656,ba6b5ff2bf0d45fda3615540f7f02024,642,25.54,2017-10-19,M,51,33000.0
289657,471b265931d34361aee6f5b7a62f9a94,642,8.44,2017-07-17,F,39,45000.0
289658,d178bcf02f2640d0abfd6a720d8619ca,642,16.84,2018-05-14,M,50,62000.0
289659,e2ca9e3d3a6b4c8780f30b770a2184a6,642,32.29,2016-12-04,F,51,79000.0
289660,8376484728e64b80bfb197c145adef3e,642,9.08,2016-12-20,M,63,31000.0
289662,e110e63527c24ad1b482f76acde24a42,642,16.89,2017-10-04,M,54,94000.0
289663,c62876bfad1249eabfe5e57b310e040d,642,0.05,2017-09-09,,118,
289664,bd3714abf1654f58939f379f88378882,642,1.62,2018-05-04,M,61,56000.0
289665,4e5ff81ab9d946f390252fa8adc740a2,642,16.61,2016-02-26,F,59,70000.0
289666,3dfbb9216e3f4be7be709bec72faed0f,642,7.39,2015-03-08,M,33,51000.0
289667,37f17911d9c24f9e81f97fc250e7a2dc,642,1.78,2016-12-03,M,34,61000.0
289668,afe0e930e2fc4e72b88d7e289237ba00,642,19.55,2017-01-31,F,94,77000.0
289669,d41b6155ab804b47a6b6979a06e49d8c,642,14.81,2018-01-11,M,38,83000.0
289671,cdb4c4ee3fba4b41a19ba6166bcc78eb,642,8.18,2018-01-17,M,70,59000.0
289672,e2fa490b0c9f44228ba46919ba32958c,642,14.66,2017-09-05,F,85,37000.0
289673,5631d406ccde4e8099f1ac4ed77ac193,642,11.2,2017-12-20,F,27,47000.0
289675,857ae53b4f1f4461b2001ed57673f984,642,1.97,2017-10-24,M,73,33000.0
289676,664f862d4d7b4d779778bf49d694697f,642,24.95,2017-05-04,M,42,87000.0
289677,9a30ad4712a341e5be025cf0f96d7ee3,642,7.75,2017-10-19,F,100,42000.0
289678,946fc0d3ecc4492aa4cc06cf6b1492c3,642,20.87,2017-06-04,M,58,79000.0
289679,095387dd9436426fa454cda037297d0a,642,39.36,2018-07-21,F,62,107000.0
289682,7b3dbbd8313d47a588535e26b9e3ae5d,642,3.14,2014-04-21,M,19,43000.0
289683,4b4e9b38af2a492ebc9af02ea88a44b9,642,9.79,2018-05-16,F,48,60000.0
289684,c04f144ebb8e4694b3c954574c7631bf,642,1.54,2016-04-28,M,21,42000.0
289685,2dfb4bd2746d441393a3f2ed9ef03ce5,642,28.09,2016-02-04,M,62,96000.0
289686,0f5cb923d0a74415aca9ce5dd0c60e46,642,24.04,2017-08-04,F,50,76000.0
289688,4d303cccacbe4f009fd890f6125df5c4,642,1.11,2017-09-21,,118,
289689,5056803f965d4fdcbe06362c75a42231,642,21.48,2017-12-09,F,80,75000.0
289691,1c4760d0d9ed47898c460370387c8918,642,25.59,2016-09-19,F,66,92000.0
289692,2c107d718e614961ae18c8ef2af37b03,642,37.49,2016-10-20,M,66,84000.0
289694,6a9bf46cabbe4420b66e595caf57538d,642,26.98,2016-12-24,F,50,95000.0
289695,6fe3abd5fa1e4914b9e04ba3d8d0de3f,642,3.21,2017-12-30,M,70,73000.0
289696,989cad8f2a0a431585d1f836add201f6,642,2.94,2018-01-03,M,20,70000.0
289697,d4db6fc5233b415fbb0769bc4575fee5,642,9.89,2016-11-10,F,86,44000.0
289699,86d03d35d7e0434b935e7743e83be3a0,642,23.11,2016-12-26,F,57,53000.0
289700,7d28b5aabc264034809df7217d8b371f,642,24.3,2016-08-19,M,66,96000.0
289702,c4e9d8b42d27484484b7077146076448,642,1.6,2017-02-12,M,73,52000.0
289703,42fd8e1e7c4548c9b4c151a1c3af134b,642,0.92,2017-09-12,M,54,33000.0
289704,7522ec8814e74a22a5b46e8cca449f8c,642,3.27,2013-11-23,M,26,49000.0
289705,03ef53e2d3e1436eb3b2042a4825adec,642,22.92,2016-01-16,M,50,90000.0
289707,6336013a90cf4971ab0e41ad08a858db,642,4.94,2017-11-15,M,20,34000.0
289709,c3844096da5e4e25a8d53a4164617b35,642,4.18,2018-05-25,M,19,62000.0
289711,dc4a40811e644f61ae2ec27b51b97e3e,642,3.15,2016-08-30,M,57,58000.0
289712,22ce932a14c34f2fbd3d36d4f3a598d5,642,13.88,2017-07-05,F,65,35000.0
289714,6d5f3a774f3d4714ab0c092238f3a1d7,642,3.06,2018-06-04,F,45,54000.0
289716,102e9454054946fda62242d2e176fdce,648,21.12,2016-08-14,F,69,57000.0
289717,8e7c7465e98c43d8a01f51e2b5c29542,648,1.43,2013-09-18,F,69,37000.0
289718,ca82e1ebc759402c8ab95c341755bdf1,648,13.3,2018-07-13,M,63,56000.0
289721,3a1242dda16248728e350c4bdeb21972,648,42.32,2016-12-31,F,53,117000.0
289723,a89752cdfdf24779aa22faa2bc24e7c2,648,2.75,2015-09-20,,118,
289724,816afd4505d047cf893275fbfe825590,648,5.14,2016-12-25,F,54,53000.0
289727,0ba6e2ad781c4429afd26cf0b35f2d11,648,6.82,2018-04-01,M,73,51000.0
289728,94f14dcfedba47e18b7efca13dd7574b,648,12.57,2017-05-15,M,52,78000.0
289729,6d28f18e91324d358d69d1e4b01f1ace,648,16.51,2017-09-19,F,39,60000.0
289730,716a961d2afb4c1d8307522a8cbb4f07,648,16.04,2016-07-27,M,18,47000.0
289731,baba98dba43e42ae8e86cbd70725e201,648,1.46,2016-04-18,,118,
289732,464d2302b99b46ad8eb3e42e1b849c24,648,4.13,2018-03-15,M,65,61000.0
289734,30fae86966114f6e83c3043b22b6b7c4,648,19.71,2018-03-16,F,60,77000.0
289736,041fd7c6b796430a867c4e03d2ff8f4d,648,6.83,2014-10-11,M,77,66000.0
289739,1eed89c11cc749a4bb93d8cef032821d,648,17.49,2017-07-09,M,38,74000.0
289740,0ad8a9771c59432f9641e48212b2ccb9,648,2.23,2018-03-27,M,27,70000.0
289742,e277228d77a64ab896d6dd6d88f970d3,648,16.35,2015-08-15,M,51,54000.0
289743,f20277feaaca40b1ae9295a1d897fcb8,648,33.72,2018-07-12,F,47,92000.0
289746,c610bd00615c41079c7a1a33f76d9228,648,23.66,2017-04-03,M,42,91000.0
289749,9b0e7b326e314b758369c2f794566eb3,648,12.92,2016-02-12,M,65,57000.0
289750,e08a264dc9a54efca07e1cf7e9b38480,648,3.2,2015-04-27,M,24,69000.0
289751,a8719d4d305444579b2d2c1b777c3417,648,12.0,2014-04-25,M,52,85000.0
289752,c34eaeb9e68248c382e4483328bb9867,648,16.81,2015-11-21,F,55,53000.0
289754,813f7ade94c14226b49b3ec4ace58718,648,34.12,2015-09-10,F,83,114000.0
289757,1e90d5a75b1d47e6ac495c37399705da,648,14.46,2017-01-23,M,59,59000.0
289759,bf60d102f38c4f2aacb09c2df487b7fc,648,2.99,2018-04-10,M,53,60000.0
289760,597bcbdab11c4236aaf895ca94d9aa60,648,9.23,2017-12-10,F,41,37000.0
289761,c8d495a12bd049489dd2d185cd20bfc3,648,2.77,2017-11-18,M,70,44000.0
289762,5979ee1e3e744c98afd9f72d9be32546,648,31.25,2016-02-28,F,61,87000.0
289763,35ad0c309d7743e6bb03025ee6008100,648,14.33,2015-12-15,M,60,38000.0
289764,8e9cc6311a2e450c9d95f98f1f10c17e,648,3.83,2015-03-26,F,38,55000.0
289765,1ccdd48ea41247248269cb0c5805ca12,648,41.94,2017-12-23,F,83,99000.0
289767,ec290c4f5c204a4c85f256ee190bd583,648,17.69,2016-01-24,F,63,94000.0
289768,d60b6ba27b854d82a66e92c81cc776ef,648,0.81,2018-02-14,,118,
289769,459b2f93d34d46c9aa44614ec2ad27f5,648,0.33,2016-06-23,,118,
289770,ca85d857e3804e97a4aaf4bd64c75237,648,2.47,2015-08-16,,118,
289771,62db888b21974136981082c0b8ec6d64,648,1.01,2017-12-02,M,47,35000.0
289772,9c48c9b259b042f2b7cebe52df7fc36b,648,6.57,2014-07-01,M,43,40000.0
289774,1a17eef552164fa79276342fc46c9364,648,2.9,2015-05-03,M,18,48000.0
289775,b8279605177341faa5a65c6587c1db9c,648,1.77,2018-06-27,F,63,57000.0
289777,3ade1139f5ba498087716e9735366da3,648,28.06,2015-09-23,M,55,112000.0
289779,4b2a9054c3024ff5be7b0b7196159b62,648,0.64,2017-03-03,M,40,50000.0
289780,3cabd0099961416b9810043e7eb0f743,648,15.53,2015-12-18,M,43,52000.0
289781,46c1046acb4b4f29840ba3d55ba5682d,648,23.73,2017-02-05,M,61,53000.0
289783,3a81d2ae9b694b308874cff5e4505290,648,0.59,2017-10-26,M,89,63000.0
289784,57dd6c2aaa1b45c88fabf6f52a38829a,648,2.83,2016-03-05,,118,
289785,c224c3eb8ca34ea0b5c5f2981cb4085f,648,21.43,2018-01-09,F,50,63000.0
289786,5638a1d0d55a4556a64a87118fdfe695,648,19.29,2017-09-13,F,95,64000.0
289788,2ad9a1463cca40ed994e2a0dde0ffb08,648,2.56,2017-12-15,M,38,61000.0
289789,0cc13b3094c7473aa4fd1a6b35d25652,648,4.18,2018-04-10,F,79,61000.0
289790,c92ad69c3da742279ca04720545955e0,648,4.5600000000000005,2013-11-16,M,34,50000.0
289792,42b57a678bda41d88dd6adfa2e5f8d5d,648,9.46,2015-07-19,M,48,65000.0
289793,d7f4a8625e8341aca78542f792c0016c,648,9.19,2018-02-16,M,34,50000.0
289794,c12a3fe9d35142e8b35e88ae235cca54,648,11.37,2015-12-27,M,53,57000.0
289798,eee45ae2599740b19aa6d70aeabcb6c0,648,15.09,2015-10-14,M,82,78000.0
289799,1613a53bee9140d1af95ef481a08c372,648,2.12,2016-02-29,,118,
289800,e6678c42a1064450814bd0818a95a76b,648,13.25,2017-11-29,F,40,51000.0
289801,7ac5250da1b746e6b56a9e6d8a7b3fd4,648,9.03,2015-09-30,F,52,31000.0
289802,1148ad32c9a74c2096e4cbbbf8bf681f,648,24.09,2017-08-12,F,22,55000.0
289803,0951cc66d2f841e99cce016730c3f6da,648,12.59,2015-11-02,F,72,41000.0
289806,4ac501588722457a8bc357dc2a500aae,648,31.72,2016-03-07,F,69,93000.0
289807,bafc2350ece84692b0db74a6130a213c,648,0.68,2018-04-22,M,32,38000.0
289808,136d774c59da4d0b9c8f88225e2b0be1,648,11.84,2018-04-13,F,58,37000.0
289811,25aa446cf4ff48b18c9de45c182840d4,648,7.94,2015-11-24,F,30,69000.0
289812,8e0c1ffebf2a47d281210fabbd41d56a,648,448.95,2017-01-14,M,19,65000.0
289813,ab37a7049b4747e1840cfcc298aca0a4,648,0.75,2017-05-10,,118,
289815,acde74ee0f4d418e8fd5bf4f4da8f56c,648,19.19,2017-05-04,O,55,76000.0
289816,1792e4aafac94412ae1cd299353c8e15,648,33.73,2016-05-24,F,57,89000.0
289817,cc642120eeac4659a9451fe7e869a046,648,0.66,2015-11-24,,118,
289818,992aed77ecda4f5180d5da87adaff710,648,11.87,2016-06-11,F,55,58000.0
289819,761427dca791440990011584f930078d,648,3.0,2016-11-12,,118,
289822,ccca0c2ebba147a6a37e37bee03b5d63,648,26.04,2018-03-16,M,36,52000.0
289824,20570cb0c03947699a75887bb6a65145,648,15.22,2017-09-01,F,33,56000.0
289825,2a5c1037bf364a80ba6dfaec80c02572,648,5.41,2018-04-05,M,57,41000.0
289826,a637ef4f38a8419ca56c6903c6f2657c,648,15.55,2017-12-27,F,49,54000.0
289827,e0570660882b49db860b43f704e5590b,648,27.39,2017-07-26,F,38,72000.0
289828,de8ea15f5f0545b6b45df1a7ae2dca11,648,1.76,2017-10-09,M,46,32000.0
289829,6bc467b314ff4cfe95180d38cb7ee863,648,3.55,2017-07-31,M,60,51000.0
289830,9b9858f0a599424688bc2c3d0d2a6d3b,648,9.73,2017-09-20,F,33,41000.0
289831,35ad794c4a8b44418ee9376529b7052f,648,12.13,2016-01-28,F,55,47000.0
289833,533435d3beb342c69c8d6a00947b7a4a,648,4.84,2017-08-18,F,53,31000.0
289834,ac45ea89ce2a4cbbac7ec267c9226482,648,12.48,2016-04-17,F,81,71000.0
289836,193fb0f3de9144b6b195d7164de6325a,648,1.09,2014-04-07,M,56,57000.0
289837,1edf0aed2dcf4efc93a419a7535d5744,648,1.01,2014-06-18,M,34,72000.0
289838,09f9c7a696c340cf988d9a38c8a495e2,648,17.14,2017-06-03,M,53,83000.0
289839,b4f2fa2ea0674f53916963aecf291dfb,648,0.54,2015-01-15,M,19,34000.0
289840,147be99d763240b4b7cbe0e024693807,648,25.67,2016-02-11,F,59,111000.0
289841,d71e2c089c114db7bc7cebf9cd4f20e2,648,22.77,2013-12-29,M,40,99000.0
289843,846e2a96fe3249c4903cf333a15b08e5,648,28.88,2016-08-29,F,36,77000.0
289845,cf5e1f22460c47868c548fc4ffc6dfec,648,16.92,2016-06-07,M,55,79000.0
289846,bcf49b598f7d48c7a75ecc50ebcbd700,648,10.45,2017-12-14,M,60,41000.0
289847,ab9b519a8d0f419fbba7915f086bc2dd,648,10.1,2015-12-26,F,52,60000.0
289849,77a05cdcda3e431eba0cbf280450ff17,648,16.15,2017-02-08,F,68,88000.0
289850,e309916d14da4d85838e81462faee824,648,26.74,2016-01-21,F,63,100000.0
289851,c94f3d4f206647d18f2b3d80562af5cc,648,6.49,2017-11-21,M,50,31000.0
289853,40610dc7b61f4e6abaa83bd2ade8d231,648,0.9,2015-12-21,M,58,31000.0
289855,7b5e5ed968fe4cdfac14223e3ee4b8de,648,2.77,2015-05-16,,118,
289857,90e3006dafc4487aa3edadcaa8cc36de,648,9.32,2017-05-18,M,43,56000.0
289858,2d5b8dfaa968465b89949bc63fd0cf6b,648,20.35,2015-08-13,F,48,93000.0
289859,da2cee9684f84f1aa336ddd723a5568a,648,9.06,2017-12-23,M,64,36000.0
289860,86e9bda5c9ef4d70a54dc708266dafe2,648,140.15,2017-12-23,M,29,59000.0
289864,f7c9157f08384ff29f1d11e9388ed4c2,648,25.3,2018-01-28,M,62,114000.0
289865,2520b80ef6024377adb7d8fb5691160e,648,1.29,2017-05-06,,118,
289867,89e87fe900f941e58b903eb6c444b50f,648,7.73,2018-02-02,M,24,63000.0
289869,352365e0b86342689793a4be4841d920,648,2.77,2018-03-10,M,64,61000.0
289870,b1f4ece7d49342628a9ed77aee2cde58,648,5.2,2018-01-05,M,37,64000.0
289871,e26309c6dfc845d09ae8812d2c3282cc,648,15.93,2015-11-13,F,37,60000.0
289874,1bd4211f13814808b1eb71c087e9b391,648,16.72,2016-10-17,M,37,69000.0
289876,0e6943735578469cada541e3654a5693,648,1.31,2015-09-01,M,42,48000.0
289877,842d5869a6764e1f9582470653fde953,648,13.17,2015-08-21,F,82,65000.0
289878,80277bc9a67b48a2868c740036d7cbd4,648,5.66,2013-09-14,M,54,72000.0
289880,d2b1a60725724b3ca80a282af0e79703,648,6.27,2014-01-17,M,32,52000.0
289883,05e3b4ecea3b45adb9734a2793eeb26f,648,3.25,2015-11-23,M,24,65000.0
289884,b84926f7fc6a48cfac59341a4a1a2783,648,16.76,2016-10-04,F,65,53000.0
289885,d883f0f3711b470eaa63865f0eaa531b,648,4.59,2017-12-06,M,51,34000.0
289886,1a297cc7262d42b59fb3e34fe0166702,648,0.4,2014-06-24,M,51,33000.0
289887,2e868c31f1bf4085a44b868a75ddda77,648,0.9400000000000001,2017-09-23,,118,
289888,a4dbdeea34474565ae624261b34c1c43,648,1.09,2017-12-03,F,74,42000.0
289889,7e7519aef57544a9a3b18703ce7a2fb7,648,25.66,2017-06-23,M,63,97000.0
289890,26c210f0e0c249f597a2a5663d4fead2,648,8.88,2016-11-05,F,69,72000.0
289892,879be27695d74227bc9974662ec74852,648,0.29,2016-01-21,M,56,49000.0
289893,19626bf0c0ab416492d1ac3af4d7e06a,648,11.44,2016-07-15,F,86,40000.0
289894,d8748cb397354dbd962f4ad395b62494,648,8.14,2018-01-16,F,47,61000.0
289896,c507735c0b7f4e4fb7530bec6a116b18,648,3.58,2015-11-02,F,55,53000.0
289897,80242cc3d985484fbeeeb7d3cf828b71,648,16.94,2016-10-25,F,63,94000.0
289898,05703c17280649238ea5005898dc7076,648,16.68,2017-03-17,M,51,97000.0
289901,4e70d45d74d644ea875cce26a1f4066b,648,26.69,2017-03-24,F,67,101000.0
289903,9c66f744199242d987286ca68f35a911,648,4.72,2017-11-27,M,34,43000.0
289906,a06864f23e3c4709a9c1a0d22bf4be67,648,10.94,2016-11-24,M,36,61000.0
289907,4ecbfa77f6f84e779ea318682295cbdb,648,0.31,2013-09-24,F,83,58000.0
289908,2c9a9137efff4820a47d56dbf0fa555f,648,5.23,2017-12-14,M,70,50000.0
289909,03cc530b458e4fb180c222777916e9b5,648,1.22,2015-08-09,M,89,36000.0
289911,23b724c1f63849088971c3f94cc839af,648,12.37,2016-07-23,F,69,36000.0
289913,1521099582ed45d396410703c972d147,648,1.0,2013-11-13,F,72,41000.0
289915,68f0b93fd7cc40c0bec906c13dd2ee4b,648,26.52,2017-10-02,F,48,72000.0
289917,559082c5907547069a80e23d8cfc7c35,648,8.29,2018-06-16,M,29,38000.0
289918,fbd07f6b2ebd48c2b2a7dc96e244deb5,648,6.37,2014-09-05,M,34,36000.0
289919,d3756366d8774999a26d0a318862b87e,648,11.81,2015-10-14,F,41,54000.0
289923,ef314f5d09244d6d9ea23fe66acb5b06,648,8.44,2015-01-07,M,21,46000.0
289924,ffff82501cea40309d5fdd7edcca4a07,648,18.91,2016-11-25,F,45,62000.0
289926,b0b441a558da4511ab7c59b4ff1284e7,648,6.17,2016-06-21,M,40,59000.0
289928,f538eaec666e49d993c4aaf0734fd03a,648,25.24,2017-09-17,M,49,72000.0
289929,a4ecb966735a4b88a0028b78c561c1ee,648,23.5,2017-07-15,F,58,86000.0
289930,4b1be8c2a1b74929b0afc81570a511dd,648,12.94,2018-06-28,F,22,67000.0
289931,6015ae2b3e4742d185a45f5f9abe2848,648,6.36,2018-07-14,M,52,40000.0
289932,8a766d047c674575932b88d3095e33fa,648,5.43,2016-12-17,M,83,72000.0
289933,bfa41c82aea14334811af8b1541c8452,648,16.95,2014-04-04,M,64,86000.0
289934,50957b9a771f4e5d9df530c13a1184f1,648,5.95,2015-09-10,F,50,48000.0
289935,1a22d7cf63ae41dcb521c1b6da28adfc,648,5.1,2016-07-07,F,66,53000.0
289937,bcaca63604f54f9585669295ce9088f9,648,6.4,2017-11-25,F,58,40000.0
289938,a8fc8a1034d34edf9bc2c6dfaec408e1,648,15.5,2017-09-25,M,41,38000.0
289939,14124920a71f47b0aafe3af220107cfe,648,4.11,2014-11-11,M,74,35000.0
289940,6779114475a84348a20ae39e694522b3,648,4.08,2016-02-29,F,92,39000.0
289941,ad7470c89b2540b5b20c34bfecff453f,648,26.65,2017-10-12,F,68,82000.0
289942,1a4ccc5cba79437caf2a42d7ae64e16d,648,13.34,2018-02-07,O,76,60000.0
289943,774d6223fea8418a92c5742a4f55b7a9,648,25.84,2016-02-26,M,67,65000.0
289945,3a3eee35ef4e47f5be2e47c620b15810,648,4.64,2017-11-27,,118,
289946,1ec7a24b1f7e40fa87897299d839aa3e,648,1.35,2016-04-14,M,27,47000.0
289948,b4f89d9d8c144ee1b8dafb4b707c0fce,648,9.33,2015-09-04,M,57,61000.0
289950,c2bc882929e344979d9e8a14945ec8e0,648,39.45,2017-10-24,F,65,113000.0
289952,9f6f5b4e352346918f978ef8114be423,648,0.96,2017-09-18,M,46,44000.0
289953,9145d0827cb14cfb8931c0c270875475,648,14.52,2017-05-23,F,68,70000.0
289954,d78e3632979b4a24aab5007c8f1f0b7f,648,17.33,2016-05-29,M,67,108000.0
289955,9885e229fb8541afb0fb5d4d25eef01f,648,3.9,2017-12-12,M,43,75000.0
289956,9712488db2cc4669a7b9475a84965596,648,0.49,2018-03-05,M,37,41000.0
289958,e3534fe180e14735b2199bffefb1887f,648,0.93,2016-04-08,M,24,59000.0
289959,2efa56bdd66f404299852e789396daf7,648,5.5600000000000005,2017-12-04,M,20,39000.0
289960,976bf9ec3fe746819ca6ebba0f8ce261,648,2.74,2015-04-04,M,36,31000.0
289961,7dd8cdc6dc4341dd8e66ecf6382fb08f,648,0.30000000000000004,2014-08-24,F,33,67000.0
289962,f97fd483fae542439aaa7af6fe206b9a,648,9.33,2016-03-12,M,70,50000.0
289964,dcc6169a0d34425283c5453cc34c2e80,648,10.39,2017-10-13,F,38,58000.0
289966,85e0cbf553fb4ad5a4c081a15948a6f7,648,0.76,2017-12-18,F,78,42000.0
289967,9299c46942f84bb6b5e98fd78fbb9d41,648,30.52,2018-03-01,M,70,88000.0
289970,c7c44b6fe09945a0bdfb65e1f9807552,648,20.27,2017-10-10,F,73,78000.0
289972,e83b1d8a75f840f482ff0834981b99ce,648,8.91,2018-06-27,M,31,57000.0
289973,bb94b4af9efd4d278abbabba188a8a54,648,7.25,2017-08-22,F,18,40000.0
289974,cc07151f90ce493baf38cc23d5ccd5af,648,28.08,2016-12-25,F,56,75000.0
289976,72fcd95be391459aa3eb3ae99babdc23,648,19.56,2014-07-14,F,53,95000.0
289977,27920c5d12634b278ff089b05772f013,648,8.13,2016-03-16,F,85,72000.0
289978,201cefe2f67f4dc18656189efbb46c46,648,2.84,2015-10-17,M,77,54000.0
289979,645584b4fa3e45da9bffe712a63898da,648,5.54,2016-01-04,M,27,33000.0
289981,4806e4b0352b40b7ac0bcb8163875194,648,1.0,2016-02-20,,118,
289982,5f5c91807f7f475f85fc241e45e23ed2,648,5.07,2017-09-13,F,57,33000.0
289985,385c991ad75d41038ccba90107e6fadf,648,6.95,2017-08-21,F,43,49000.0
289987,119883e8c6b04528a91360e82d4f07c6,648,22.71,2016-05-01,F,73,71000.0
289988,f97c5306c38740bd991165598eafa630,648,4.17,2014-12-15,M,83,70000.0
289991,86a32235141948dd85e67ad2a3b530c6,648,1.6099999999999999,2017-11-25,M,55,35000.0
289992,e73aa19b0a6a4dd28c0345f96cdb34cd,648,18.18,2017-01-13,F,48,61000.0
289993,7b3013395130445e86119ed2ced29284,648,10.89,2017-03-15,F,70,58000.0
289994,7e795099f75645b997a137f4a63fcde4,648,4.14,2016-09-04,M,84,37000.0
289996,1fc251202c494f6993cfcafa754290ac,648,27.35,2017-11-13,F,64,93000.0
289997,595aecedf6d44d039db036bf6c1c839d,648,2.56,2017-02-15,M,28,60000.0
289998,980042c1e18f4d0e97f169b1c4db22a2,648,9.73,2018-05-13,M,35,48000.0
289999,ba05d1358ee045dfab48181042c1a608,648,29.88,2015-02-11,M,51,82000.0
290002,8e72ac4ba0284eaaad4de2aac41287b4,648,25.18,2016-03-19,M,51,79000.0
290003,151b12c2cfa5443f9c92a53ba9ada28b,648,4.88,2017-03-29,M,62,33000.0
290004,42023cd8387840388f7df528de2dbbe2,648,3.26,2013-10-08,M,62,35000.0
290005,94a67c2fb1b647ee93f6f147a100e9b3,648,0.84,2017-03-12,,118,
290006,b4360ed1ef1147d3acdc322dc98e0811,648,18.69,2017-11-26,F,63,65000.0
290007,4a8b0e879455408ebe48794920568747,648,16.77,2016-03-31,F,58,64000.0
290008,83de7542018d455d9afa423626d7f5d3,648,23.94,2017-02-15,M,50,64000.0
290009,bf9872d7aedd453797bdb75054b70d94,648,0.52,2018-03-11,F,43,57000.0
290010,2b826162a0bd4690b318fd430d2adef2,648,0.28,2016-11-15,M,18,53000.0
290011,e8f25bd0c79b4fbf8f021e1184332b89,648,8.3,2013-10-14,M,25,74000.0
290014,9045d97579294e3287696d71cad9c68d,648,2.49,2016-09-05,M,27,34000.0
290015,5e8b47c6fcec4da0afbe79062da79e04,648,7.26,2014-07-20,,118,
290018,d4ec2de5571548a39e5874296ecddb4e,648,13.52,2015-09-21,M,26,37000.0
290019,c12ae136c4ad4390b3cbc2afc2eee413,648,5.18,2018-06-08,F,55,39000.0
290021,38feae8a6b564476977e348198ed57b5,648,10.19,2017-05-22,M,41,63000.0
290022,d724ee8209cb45019d5ca5374d00eb80,648,27.64,2017-10-02,F,89,104000.0
290023,50fba1b9344343fda7a24d9ff40a7dc5,648,6.85,2016-11-28,M,71,38000.0
290024,1e6f629ef9dd4ab685797348487832a8,648,32.7,2018-07-04,F,52,78000.0
290026,463fead979df403484f2d357f3619aea,648,2.47,2016-05-06,M,67,60000.0
290027,5dc748040e5f4194aaba8465e14dbd99,648,15.9,2015-08-01,M,69,55000.0
290029,827cab95d40d4336ab0d1cd38172d755,648,1.8599999999999999,2014-03-25,M,90,55000.0
290030,062d468f10ff4489822fbdd647e57398,648,0.63,2014-06-26,M,54,37000.0
290031,16583c228fb94fb098951ad54997ac2c,648,17.59,2017-09-19,M,63,97000.0
290032,b5084bd5d94f492c873dededc5491648,648,12.72,2017-11-22,M,19,31000.0
290033,18fc7f5237ff466ebfe2aeb5bfebf1b4,648,12.6,2015-10-23,F,26,49000.0
290034,1c14ac6976fc4f39aacd34c1899e8ead,648,2.35,2017-09-26,F,68,50000.0
290035,2555d3d05bdd4d65b3cd2fe3c9b24d12,648,8.58,2018-04-21,F,44,40000.0
290036,ac016c534e3b454ea1e73aab20824864,648,12.62,2015-08-03,M,50,45000.0
290037,7197df6ea5844a46981740fdda211f64,648,12.14,2015-07-23,M,59,73000.0
290039,be1f25a62a5648f6bdc1887b5e5f365d,648,11.1,2017-10-12,F,93,79000.0
290041,5291d2e620fa4733834501c8ad5df4c2,648,30.47,2018-01-19,F,64,79000.0
290043,a5b31e84a4ea461a86475f4034abe721,648,29.11,2016-02-17,F,58,95000.0
290045,70743262fadd4895adf8e5907da3c654,648,3.47,2016-10-19,M,19,30000.0
290046,0e14aee174bf42e6821720e733e112de,648,30.67,2017-01-19,F,58,95000.0
290047,64690cf032fa44a8b1e0d001eeb65084,648,28.75,2016-08-31,M,47,98000.0
290049,1e43fc8b6d1948798f4a4472765783ab,648,34.92,2017-06-25,M,48,89000.0
290050,3f044daa78164ef1a7ce38efaa236667,648,0.67,2017-12-05,F,41,37000.0
290051,5507b146d8db47c298843f45e128b9e2,648,19.35,2016-06-04,M,89,92000.0
290052,0a514b89adbc4ace99b6c22782c6fd71,648,14.66,2018-06-15,M,73,61000.0
